T [K] ; dTdt [K/s] ; V [Volt] ; dV/dt [Volt/s] ; IntdTdt [V] ; etime [s] 
1.46900e+02 ; -3.54508e+00 ; -1.96935e-03 ; -1.32138e-04 ; -5.66036e-03 ; 5.06300e+01 
1.39211e+02 ; -3.67367e+00 ; -2.09995e-03 ; -1.32138e-04 ; -5.94202e-03 ; 5.16510e+01 
1.32963e+02 ; -3.78861e+00 ; -2.21171e-03 ; -1.32138e-04 ; -6.16537e-03 ; 5.25970e+01 
1.26001e+02 ; -3.92850e+00 ; -2.34238e-03 ; -1.32139e-04 ; -6.40277e-03 ; 5.36550e+01 
1.19672e+02 ; -4.08083e+00 ; -2.47302e-03 ; -1.32139e-04 ; -6.61165e-03 ; 5.46560e+01 
1.14784e+02 ; -4.20627e+00 ; -2.58495e-03 ; -1.32138e-04 ; -6.76854e-03 ; 5.56020e+01 
1.09582e+02 ; -4.33950e+00 ; -2.71542e-03 ; -1.32139e-04 ; -6.92875e-03 ; 5.66460e+01 
1.05052e+02 ; -4.48609e+00 ; -2.84635e-03 ; -1.32142e-04 ; -7.06556e-03 ; 5.76760e+01 
1.01035e+02 ; -4.62389e+00 ; -2.95814e-03 ; -1.32141e-04 ; -7.18222e-03 ; 5.86780e+01 
9.79829e+01 ; -4.72709e+00 ; -3.08898e-03 ; -1.32142e-04 ; -7.26768e-03 ; 5.96840e+01 
9.49388e+01 ; -4.86778e+00 ; -3.20072e-03 ; -1.32142e-04 ; -7.35291e-03 ; 6.06880e+01 
9.26418e+01 ; -4.97203e+00 ; -3.33188e-03 ; -1.32144e-04 ; -7.41601e-03 ; 6.16540e+01 
9.02166e+01 ; -5.07438e+00 ; -3.46187e-03 ; -1.32140e-04 ; -7.47809e-03 ; 6.26930e+01 
8.81498e+01 ; -5.16176e+00 ; -3.57369e-03 ; -1.32141e-04 ; -7.53100e-03 ; 6.37140e+01 
8.66539e+01 ; -5.24974e+00 ; -3.70460e-03 ; -1.32144e-04 ; -7.56930e-03 ; 6.47180e+01 
8.51605e+01 ; -5.33745e+00 ; -3.81657e-03 ; -1.32144e-04 ; -7.60753e-03 ; 6.56740e+01 
8.39020e+01 ; -5.41134e+00 ; -3.94718e-03 ; -1.32143e-04 ; -7.63975e-03 ; 6.67330e+01 
8.29957e+01 ; -5.46362e+00 ; -4.07755e-03 ; -1.32142e-04 ; -7.66256e-03 ; 6.77500e+01 
8.20185e+01 ; -5.51545e+00 ; -4.20796e-03 ; -1.32143e-04 ; -7.68514e-03 ; 6.87550e+01 
8.11753e+01 ; -5.56019e+00 ; -4.32025e-03 ; -1.32144e-04 ; -7.70462e-03 ; 6.97580e+01 
8.05467e+01 ; -5.59348e+00 ; -4.45064e-03 ; -1.32144e-04 ; -7.71914e-03 ; 7.07690e+01 
7.98908e+01 ; -5.62826e+00 ; -4.58117e-03 ; -1.32144e-04 ; -7.73429e-03 ; 7.17820e+01 
7.93536e+01 ; -5.65679e+00 ; -4.69328e-03 ; -1.32145e-04 ; -7.74670e-03 ; 7.27870e+01 
7.89777e+01 ; -5.67672e+00 ; -4.82372e-03 ; -1.32146e-04 ; -7.75538e-03 ; 7.37920e+01 
7.85723e+01 ; -5.69823e+00 ; -4.95380e-03 ; -1.32146e-04 ; -7.76474e-03 ; 7.47960e+01 
7.82464e+01 ; -5.71552e+00 ; -5.06581e-03 ; -1.32147e-04 ; -7.77227e-03 ; 7.58120e+01 
7.79874e+01 ; -5.73308e+00 ; -5.19670e-03 ; -1.32145e-04 ; -7.77826e-03 ; 7.68190e+01 
7.77531e+01 ; -5.75113e+00 ; -5.32704e-03 ; -1.32146e-04 ; -7.78367e-03 ; 7.78240e+01 
7.75270e+01 ; -5.76861e+00 ; -5.43901e-03 ; -1.32148e-04 ; -7.78889e-03 ; 7.88360e+01 
7.73890e+01 ; -5.77911e+00 ; -5.56965e-03 ; -1.32146e-04 ; -7.79208e-03 ; 7.98400e+01 
7.72437e+01 ; -5.79034e+00 ; -5.68147e-03 ; -1.32147e-04 ; -7.79543e-03 ; 8.07860e+01 
7.71114e+01 ; -5.80056e+00 ; -5.81205e-03 ; -1.32148e-04 ; -7.79849e-03 ; 8.18460e+01 
7.70213e+01 ; -5.80745e+00 ; -5.94219e-03 ; -1.32147e-04 ; -7.80057e-03 ; 8.28620e+01 
7.69310e+01 ; -5.81436e+00 ; -6.05445e-03 ; -1.32147e-04 ; -7.80266e-03 ; 8.38470e+01 
7.68303e+01 ; -5.82223e+00 ; -6.18526e-03 ; -1.32150e-04 ; -7.80498e-03 ; 8.48660e+01 
7.67994e+01 ; -5.82454e+00 ; -6.31577e-03 ; -1.32148e-04 ; -7.80570e-03 ; 8.58790e+01 
7.67638e+01 ; -5.82730e+00 ; -6.42782e-03 ; -1.32149e-04 ; -7.80652e-03 ; 8.68250e+01 
7.67070e+01 ; -5.83180e+00 ; -6.55811e-03 ; -1.32152e-04 ; -7.80783e-03 ; 8.78680e+01 
7.66546e+01 ; -5.83579e+00 ; -6.68827e-03 ; -1.32151e-04 ; -7.80904e-03 ; 8.88960e+01 
7.66325e+01 ; -5.83747e+00 ; -6.80045e-03 ; -1.32150e-04 ; -7.80956e-03 ; 8.98880e+01 
7.65984e+01 ; -5.84015e+00 ; -6.93058e-03 ; -1.32152e-04 ; -7.81034e-03 ; 9.08500e+01 
7.65592e+01 ; -5.84316e+00 ; -7.06154e-03 ; -1.32152e-04 ; -7.81125e-03 ; 9.19090e+01 
7.65362e+01 ; -5.84495e+00 ; -7.17345e-03 ; -1.32152e-04 ; -7.81178e-03 ; 9.28630e+01 
7.65153e+01 ; -5.84650e+00 ; -7.30362e-03 ; -1.32151e-04 ; -7.81226e-03 ; 9.39230e+01 
7.65089e+01 ; -5.84717e+00 ; -7.43434e-03 ; -1.32155e-04 ; -7.81241e-03 ; 9.49290e+01 
7.64939e+01 ; -5.84820e+00 ; -7.54616e-03 ; -1.32152e-04 ; -7.81276e-03 ; 9.59330e+01 
7.64536e+01 ; -5.85136e+00 ; -7.67655e-03 ; -1.32154e-04 ; -7.81369e-03 ; 9.69250e+01 
7.64459e+01 ; -5.85195e+00 ; -7.78905e-03 ; -1.32154e-04 ; -7.81386e-03 ; 9.79310e+01 
7.60751e+01 ; -1.27325e+00 ; -7.90091e-03 ; -2.86141e-05 ; -7.82243e-03 ; 9.89500e+01 
7.56024e+01 ; -5.70787e-01 ; -7.91507e-03 ; -1.27487e-05 ; -7.83335e-03 ; 9.99410e+01 
7.53067e+01 ; -3.31075e-01 ; -7.92217e-03 ; -7.36635e-06 ; -7.84018e-03 ; 1.00960e+02 
7.51514e+01 ; -2.03306e-01 ; -7.92672e-03 ; -4.51443e-06 ; -7.84377e-03 ; 1.01966e+02 
7.50329e+01 ; -1.37388e-01 ; -7.92916e-03 ; -3.04605e-06 ; -7.84650e-03 ; 1.02963e+02 
7.50038e+01 ; -9.44001e-02 ; -7.93060e-03 ; -2.09218e-06 ; -7.84718e-03 ; 1.03986e+02 
7.49684e+01 ; -7.02200e-02 ; -7.93107e-03 ; -1.55557e-06 ; -7.84799e-03 ; 1.04968e+02 
7.49439e+01 ; -6.01771e-02 ; -7.93187e-03 ; -1.33267e-06 ; -7.84856e-03 ; 1.06003e+02 
7.49228e+01 ; -5.07225e-02 ; -7.93172e-03 ; -1.12298e-06 ; -7.84905e-03 ; 1.07018e+02 
7.49377e+01 ; -4.75386e-02 ; -7.93218e-03 ; -1.05270e-06 ; -7.84870e-03 ; 1.08002e+02 
7.49354e+01 ; -4.40458e-02 ; -7.93211e-03 ; -9.75323e-07 ; -7.84876e-03 ; 1.09024e+02 
7.49217e+01 ; -4.36104e-02 ; -7.93237e-03 ; -9.65510e-07 ; -7.84907e-03 ; 1.09969e+02 
7.49326e+01 ; -4.04896e-02 ; -7.93243e-03 ; -8.96543e-07 ; -7.84882e-03 ; 1.11028e+02 
7.49264e+01 ; -3.96446e-02 ; -7.93233e-03 ; -8.77762e-07 ; -7.84897e-03 ; 1.12044e+02 
7.49271e+01 ; -3.85318e-02 ; -7.93206e-03 ; -8.53133e-07 ; -7.84895e-03 ; 1.13033e+02 
7.49287e+01 ; -3.54289e-02 ; -7.93205e-03 ; -7.84447e-07 ; -7.84891e-03 ; 1.14051e+02 
7.49351e+01 ; -3.87322e-02 ; -7.93220e-03 ; -8.57659e-07 ; -7.84876e-03 ; 1.15056e+02 
7.49333e+01 ; -3.67080e-02 ; -7.93211e-03 ; -8.12816e-07 ; -7.84881e-03 ; 1.16063e+02 
7.49465e+01 ; -3.11425e-02 ; -7.93187e-03 ; -6.89698e-07 ; -7.84850e-03 ; 1.17067e+02 
7.49496e+01 ; -3.07604e-02 ; -7.93155e-03 ; -6.81264e-07 ; -7.84843e-03 ; 1.18081e+02 
7.49805e+01 ; -2.25075e-02 ; -7.93141e-03 ; -4.98682e-07 ; -7.84771e-03 ; 1.19086e+02 
7.49738e+01 ; -3.45821e-02 ; -7.93081e-03 ; -7.66144e-07 ; -7.84787e-03 ; 1.20090e+02 
7.49718e+01 ; -4.12598e-02 ; -7.93124e-03 ; -9.14059e-07 ; -7.84792e-03 ; 1.21078e+02 
7.49751e+01 ; 1.75635e-03 ; -7.93132e-03 ; 3.89113e-08 ; -7.84784e-03 ; 1.22098e+02 
7.50574e+01 ; 4.28749e-02 ; -7.93011e-03 ; 9.50891e-07 ; -7.84594e-03 ; 1.23088e+02 
7.51147e+01 ; 6.05892e-03 ; -7.92831e-03 ; 1.34475e-07 ; -7.84461e-03 ; 1.24104e+02 
7.51653e+01 ; 4.81753e-02 ; -7.92721e-03 ; 1.06993e-06 ; -7.84345e-03 ; 1.25119e+02 
7.52657e+01 ; 7.27931e-02 ; -7.92487e-03 ; 1.61877e-06 ; -7.84113e-03 ; 1.26106e+02 
7.53795e+01 ; 8.58279e-02 ; -7.92283e-03 ; 1.91145e-06 ; -7.83850e-03 ; 1.27135e+02 
7.54845e+01 ; 1.02912e-01 ; -7.91975e-03 ; 2.29506e-06 ; -7.83607e-03 ; 1.28142e+02 
7.56248e+01 ; 1.17292e-01 ; -7.91668e-03 ; 2.62052e-06 ; -7.83283e-03 ; 1.29156e+02 
7.57270e+01 ; 9.06619e-02 ; -7.91399e-03 ; 2.02824e-06 ; -7.83047e-03 ; 1.30104e+02 
7.58403e+01 ; 6.67341e-02 ; -7.91150e-03 ; 1.49515e-06 ; -7.82785e-03 ; 1.31162e+02 
7.59464e+01 ; 8.60859e-02 ; -7.90911e-03 ; 1.93139e-06 ; -7.82540e-03 ; 1.32167e+02 
7.60854e+01 ; 1.06998e-01 ; -7.90683e-03 ; 2.40493e-06 ; -7.82219e-03 ; 1.33174e+02 
7.61881e+01 ; 1.04073e-01 ; -7.90347e-03 ; 2.34232e-06 ; -7.81982e-03 ; 1.34179e+02 
7.62988e+01 ; 1.22991e-01 ; -7.90079e-03 ; 2.77212e-06 ; -7.81726e-03 ; 1.35124e+02 
7.64841e+01 ; 1.72964e-01 ; -7.89697e-03 ; 3.90798e-06 ; -7.81298e-03 ; 1.36182e+02 
7.67184e+01 ; 2.05669e-01 ; -7.89196e-03 ; 4.66128e-06 ; -7.80757e-03 ; 1.37187e+02 
7.69098e+01 ; 2.21327e-01 ; -7.88727e-03 ; 5.02883e-06 ; -7.80315e-03 ; 1.38133e+02 
7.71565e+01 ; 2.15595e-01 ; -7.88182e-03 ; 4.91463e-06 ; -7.79745e-03 ; 1.39204e+02 
7.73983e+01 ; 2.20986e-01 ; -7.87622e-03 ; 5.05371e-06 ; -7.79186e-03 ; 1.40204e+02 
7.76646e+01 ; 2.62132e-01 ; -7.87138e-03 ; 6.01599e-06 ; -7.78571e-03 ; 1.41207e+02 
7.79285e+01 ; 3.10648e-01 ; -7.86402e-03 ; 7.15467e-06 ; -7.77962e-03 ; 1.42211e+02 
7.83019e+01 ; 3.40031e-01 ; -7.85612e-03 ; 7.86579e-06 ; -7.77099e-03 ; 1.43242e+02 
7.86825e+01 ; 3.66180e-01 ; -7.84876e-03 ; 8.50069e-06 ; -7.76220e-03 ; 1.44230e+02 
