x, y
0.3995535714285714, 176.9244288224956
0.43526785714285715, 179.5079086115993
0.47857142857142854, 181.14235500878735
0.5187499999999999, 183.09314586994728
0.540625, 183.72583479789103
0.5651785714285714, 184.51669595782073
0.5767857142857142, 185.30755711775043
0.6339285714285714, 187.4165202108963
0.7004464285714286, 189.103690685413
0.7870535714285714, 192.3725834797891
0.8808035714285714, 194.4288224956063
0.9946428571428572, 196.8541300527241
